
"Media storages synchronization has completed!", "Mediju krātuves sinhronizācija ir pabeigta!"
"Messages Inbox", "Ziņas Inbox"
"Month", "Mēnesis"
"Most Viewed", "Visvairāk skatītie"
"Most Viewed Products", "Visvairāk skatītie produkti"
"Multiple Select", "Vairāku Izvēlieties"
"My Account", "Mans konts"
"My Applications", "Mani pieteikumi"
"N/A", "N / A"
"NOTICE", "PAZIŅOJUMS"
"Name", "Nosaukums"
"Name:", "Nosaukums:"
"Never (production)", "Nekad (ražošana)"
"New ", "Jauns"
"New API Key", "Jaunā API atslēga"
"New Accounts", "Jaunie Konti"
"New Attribute", "Jauns atribūts"
"New Block", "Jaunā bloks"
"New Category", "Jaunā kategorija"
"New Class", "Jaunā klase"
"New Condition", "Jaunā Stāvoklis"
"New Custom Variable", "Jaunā Pielāgots mainīgais"
"New Customer", "Jauns Klients"
"New Customers", "Jaunie klienti"
"New Design Change", "Jauns dizains maiņa"
"New Email Template", "Jaunā e-pasta veidne"
"New Group", "Jauna grupa"
"New Invoice", "Jaunā rēķins"
"New Item Type", "Jaunā vienības veids"
"New Memo", "Jaunā Zīmīte"
"New Memo for #%s", "Jaunā atmiņu #% s"
"New Page", "Jauna lapa"
"New Password", "Jaunā parole"
"New Poll", "Jaunā Aptauja"
"New Profile", "Jauns profils"
"New Rate", "Jaunā likme"
"New Rating", "Jauns Rating"
"New Review", "Jaunā pārskats"
"New Role", "Jaunā loma"
"New Rule", "Jauna kārtula"
"New Search", "Jauna meklēšana"
"New Set", "Jaunā Set"
"New Shipment", "Jaunā Sūtījuma"
"New Sitemap", "Jaunie karte"
"New Store View", "New Store View"
"New System Template", "Jaunā sistēma veidne"
"New Tag", "Jaunā Tag"
"New Template", "Jauna veidne"
"New User", "Jauns lietotājs"
"New Variable", "Jaunā Mainīgais"
"New Website", "Jauna tīmekļa vietne"
"New password field cannot be empty.", "Jaunā parole lauks nevar būt tukšs."
"Newsletter", "Biļetens"
"Newsletter Problems", "Jaunumi Problems"
"Newsletter Queue", "Biļetens rinda"
"Newsletter Subscribers", "Jaunumi Reģistrētiem"
"Newsletter Templates", "Biļetens veidnes"
"Next month (hold for menu)", "Nākamajā mēnesī (turi izvēlnei)"
"Next year (hold for menu)", "Nākamais gads (turi izvēlnei)"
"No", "Nē"
"No (price without tax)", "Nav (cena bez nodokļiem)"
"No Data Found", "Nav datu Found"
"No Templates Found", "Nav Veidnes Found"
"No change", "Nē mainīt"
"No customer id defined.", "Neviens klients id definēts."
"No information available.", "Nav pieejama informācija."
"No profile loaded...", "Nav profila piekrauts ..."
"No records found for this period.", "Nav ierakstu par šo laiku."
"No records found.", "Nav ierakstu."
"No report code specified.", "Nav ziņojumā norādīts kods."
"No search keywords.", "Nav meklēšanas atslēgvārdi."
"No search modules were registered", "Nav meklēšanas moduļi tika reģistrētas"
"No wishlist item id defined.", "Nav vēlmju saraksts vienība id definēts."
"None", "Nav"
"Note:", "Piezīme:"
"Notes", "Piezīmes"
"Notifications", "Paziņojumi"
"Number of Orders", "Pasūtījumu skaits"
"Number of Uses", "Skaits izmanto"
"Number of Views", "Skaits"
"Number of records:", "Skaits ierakstu:"
"OAuth Consumers", "OAuth Patērētāji"
"OAuth authorization for admin", "OAuth atļauja admin"
"OAuth authorization simple for admin", "OAuth atļauja vienkāršs admin"
"OK", "OK"
"Old rate:", "Vecā likme:"
"Once you log into your PayPal Advanced account, "Kad jūs pieteikties savā PayPal kontā Advanced
"Once you log into your PayPal Payflow Link account, "Kad jūs piesakāties savā PayPal Payflow Link kontu
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.", "Viens vai vairākus mediju failus neizdevās sinhronizēt laikā nesējiem syncronization procesu Atsaucas uz log failu informāciju.".
"One or more of the Cache Types are invalidated:", "Vienu vai vairākas no kešatmiņas veidi nav vērā ņemami:"
"Online Customers", "Online klienti"
"Only Once (version upgrade)", "Tikai vienreiz (versijas jauninājums)"
"Only attributes with scope ""Global"", "Tikai atribūti ar jomu" "Global" "
"Only mapped fields", "Tikai samērot lauki"
"Optional", "Izvēles"
"Options", "Iespējas"
"Order", "Rīkojums"
"Order #%s", "Rīkojums #% s"
"Order #%s (%s)", "Rīkojums #% s (% s)"
"Order Created Date", "Rīkojums Izveidots datums"
"Order ID", "Pasūtījuma ID"
"Order Totals", "Kārtība Kopsummas"
"Order Updated Date", "Rīkojums Atjaunināts datums"
"Order Updated Date report is real-time, "Rīkojums Atjaunināts datums ziņojums ir reālā laika
"Orders", "Pasūtījumi"
"Original Magento attribute names in first row:", "Original Magento atribūtu nosaukumus pirmajā rindā:"
"Out of stock", "No krājuma"
"PDT (Payment Data Transfer) Only", "FDT (Maksājumu datu pārsūtīšana) Tikai"
"Package Extensions", "Iepakojuma paplašinājumi"
"Pages", "Pages"
"Parent Product Thumbnail", "Mātes Produkts sīktēls"
"Parent Transaction ID", "Mātes Darījuma ID"
"Passive mode", "Pasīvā režīmā"
"Password", "Parole"
"Password Confirmation", "Parole apstiprināšana"
"Password confirmation must be same as password.", "Parole apstiprinājums ir jābūt tādai pašai kā paroli."
"Password must be at least of %d characters.", "Parole jābūt vismaz% d burtiem."
"Password must include both numeric and alphabetic characters.", "Parole jāiekļauj gan ciparu un alfabēta burtiem."
"Password:", "Parole:"
"Path:", "Ceļš"
"PayPal Manager", "PayPal vadītājs"
"Payment method instance is not available.", "Maksājumu metode instancē nav pieejams."
"Payment method is not available.", "Maksājumu metode nav pieejama."
"Payment method must be specified.", "Maksājumu metode jāprecizē."
"Pending Reviews", "Līdz apskats"
"Pending Tags", "Līdz Birkas"
"Per Item", "Vienība"
"Per Order", "Per rīkojumu"
"Percent", "Procenti"
"Performed At", "Veic pie"
"Period", "Periods"
"Permanent (301)", "Pastāvīga (301)"
"Permissions", "Atļaujas"
"Personal Information", "Personīgā informācija"
"Phone:", "Tālrunis"
"Please Select", "Izvēlies"
"Please confirm site switching. All data that hasn't been saved will be lost.", "Lūdzu, apstipriniet vietnes pārslēgšanu Visi dati, kas nav saglabāts, tiks zaudēta.".
"Please enter 6 or more characters.", "Lūdzu, ievadiet 6 vai vairākas rakstzīmes."
"Please enter a number greater than 0 in this field.", "Lūdzu, ievadiet skaitli lielāku par 0 šajā jomā."
"Please enter a valid $ amount. For example $100.00.", "Lūdzu, ievadiet derīgu $ summu Piemēram $ 100.00.".
"Please enter a valid URL. For example http://www.example.com or www.example.com", "Lūdzu, ievadiet derīgu URL. Piemēram http://www.example.com vai www.example.com"
"Please enter a valid URL. http:// is required", "Lūdzu, ievadiet derīgu URL. Http:// ir nepieciešama"
"Please enter a valid credit card number.", "Lūdzu, ievadiet derīgu kredītkartes numuru."
"Please enter a valid date.", "Lūdzu, ievadiet derīgu datumu."
"Please enter a valid email address. For example johndoe@domain.com.", "Lūdzu, ievadiet derīgu e-pasta adresi Piemēram johndoe@domain.com.".
"Please enter a valid email.", "Lūdzu, ievadiet derīgu e-pasta adresi."
"Please enter a valid number in this field.", "Lūdzu, ievadiet derīgu numuru šajā jomā."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.", "Lūdzu, ievadiet derīgu tālruņa numuru. Piemēram (123) 456-7890 vai 123- 456-7890."
"Please enter a valid social security number. For example 123-45-6789.", "Lūdzu, ievadiet derīgu sociālās apdrošināšanas numurs 123-45-6789 piemērs.".
"Please enter a valid value from list", "Lūdzu, ievadiet derīgu vērtību no saraksta"
"Please enter a valid value, "Lūdzu, ievadiet derīgu vērtību
"Please enter a valid zip code.", "Lūdzu, ievadiet derīgu pasta indeksu."
"Please enter a valid zip code. For example 90602 or 90602-1234.", "Lūdzu, ievadiet derīgu pasta indeksu Piemēram 90.602 vai 90.602- 1234.".
"Please enter another credit card number to complete your purchase.", "Lūdzu ievadiet citu kredītkartes numuru, lai pabeigtu pirkumu."
"Please enter password", "Lūdzu ievadiet paroli"
"Please enter password to confirm rollback.", "Lūdzu, ievadiet paroli, lai apstiprinātu atritināt."
"Please enter valid password.", "Lūdzu, ievadiet paroli."
"Please make sure that all global admin search modules are installed and activated.", "Lūdzu pārliecinieties, ka visas pasaules admin meklēšanas moduļi tiek uzstādīti un aktivizēti."
"Please make sure that your changes were saved before running the profile.", "Lūdzu pārliecinieties, ka jūsu izmaiņas tika saglabātas pirms braukšanas profilu."
"Please make sure your passwords match.", "Lūdzu pārliecinieties, ka jūsu paroles spēles."
"Please select State/Province.", "Lūdzu, izvēlieties valsti / Rajons."
"Please select a customer.", "Lūdzu, izvēlieties klientu."
"Please select a store.", "Lūdzu, izvēlieties veikalu."
"Please select an option.", "Lūdzu, izvēlieties iespēju."
"Please select catalog searches.", "Lūdzu, izvēlieties katalogu meklējumus."
"Please select customer(s).", "Lūdzu, izvēlieties klientu (-iem)."
"Please select message(s).", "Lūdzu, izvēlieties ziņu (as)."
"Please select one of the above options.", "Lūdzu, izvēlieties kādu no minētajām iespējām."
"Please select one of the options.", "Lūdzu, izvēlieties kādu no iespējām."
"Please select review(s).", "Lūdzu, izvēlieties pārskatīšanu (s)."
"Please select tag(s).", "Lūdzu, izvēlieties tagu (s)."
"Please specify backup creation options", "Lūdzu, norādiet rezerves izveidošanas iespējas"
"Please specify the admin custom URL.", "Lūdzu, norādiet admin pielāgotu URL."
"Please try to logout and sign in again.", "Lūdzu mēģiniet logout un pierakstīties vēlreiz."
"Please type the letters from the image:", "Lūdzu rakstiet vēstules no attēla:"
"Please use in this field only ""a-z, "Lūdzu, šajā jomā tikai" "-Z
"Please use letters only (a-z) in this field.", "Lūdzu izmantot burtus tikai (z) šajā jomā."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.", "Lūdzu, izmantojiet tikai skaitļus šajā jomā Lūdzam novērst atstarpes vai citas rakstzīmes, piemēram, punktus vai komatus.".
"Please use only letters (a-z or A-Z), "Lūdzu, tikai burtus (-Z vai-Z)
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.", "Lūdzu, izmantojiet tikai burtus (AZ) vai ciparus (0-9) šajā jomā nav atstarpes vai citas rakstzīmes ir atļauts.".
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.", "Lūdzu, tikai burtus (AZ) vai ciparus (0-9), vai atstarpes un # tikai šajā jomā."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, "Lūdzu, izmantojiet šo datuma formātu. Dd / mm / gggg Lai 17/03/2006 piemēram, par 17 marts
"Please wait while the indexes are being refreshed.", "Lūdzu pagaidiet, kamēr indeksi tiek atsvaidzināts."
"Please wait, "Lūdzu pagaidiet
"Please wait...", "Lūdzu, uzgaidiet ..."
"Please, "Lūdzu
"Please, "Lūdzu
"Poll Manager", "Aptauja vadītājs"
"Polls", "Aptaujas"
"Popular", "Populārs"
"Position of Watermark for %s", "Nostāja Watermark% s"
"Pregenerated product images files.", "Pregenerated produktu attēlu failus."
"Prev. month (hold for menu)", "Iepriekšējais mēnesis (turi izvēlnē)."
"Prev. year (hold for menu)", "Iepriekšējais gads (turi izvēlnē)."
"Preview", "Preview"
"Preview Template", "Veidnes"
"Price", "Cena"
"Price alert subscription was saved.", "Cena brīdinājums abonēšanas tika saglabāts."
"Price:", "Cena:"
"Processed <strong>%s%% %s/%d</strong> records", "Kausētais <strong>% s%%% s /% d </ strong> ieraksti"
"Product", "Produkts"
"Product Name", "Nosaukums"
"Product Reviews", "Atsauksmes par precēm"
"Product Tax Classes", "Produktu Nodokļu klases"
"Product Thumbnail Itself", "Produkts sīktēlu pati"
"Product is not loaded.", "Produkts nav ielādēta."
"Product:", "Produkts"
"Products", "Produkti"
"Products Bestsellers Report", "Produkti Bestsellers ziņojums"
"Products Most Viewed Report", "Produkti Visvairāk skatītie ziņojums"
"Products Ordered", "Produkti Sakārtots"
"Products in Carts", "Produkti ratiņi"
"Profile Action", "Profila darbība"
"Profile Actions XML", "Profila Darbības XML"
"Profile Direction", "Profila virziens"
"Profile History", "Profila vēsture"
"Profile Information", "Profila informācija"
"Profile Name", "Profila nosaukums"
"Profile Payments", "Profila Maksājumi"
"Profile Schedule", "Profila grafiks"
"Profile Wizard", "Profila Wizard"
"Profiles", "Profili"
"Promo", "Promo"
"Promotions", "Akcijas"
"Purchased Item", "Iegādātā objekta"
"Put store on the maintenance mode while backup creation", "Put veikalā par uzturēšanas režīmā kamēr rezerves izveidošanas"
"Put store on the maintenance mode while rollback processing", "Put veikalā par uzturēšanas režīmā un atritināt apstrādi"
"Quantity", "Daudzums"
"Queue Refresh", "Rinda Atsvaidzināt"
"Queued... Cancel", "Rindā ... Atcelt"
"REST Roles", "Atpūta Lomas"
"Radio Buttons", "Radio pogas"
"Rates", "Balsis"
"Read details", "Lasīt detaļas"
"Rebuild", "Rebuild"
"Rebuild Catalog Index", "Rebuild Katalogs Index"
"Rebuild Flat Catalog Category", "Rebuild Flat Katalogs Sadaļa"
"Rebuild Flat Catalog Product", "Rebuild Flat katalogs Produktu"
"Recent Orders", "Jaunākās Pasūtījumi"
"Recent statistics have been updated.", "Jaunākie statistikas dati ir atjaunināti."
"Recurring Profile View", "Periodiska profilu View"
"Recursive Dir", "Rekursīva Virziens"
"Redirect", "Novirzīt"
"Reference", "Atsauces"
"Reference ID", "Atsauces ID"
"Refresh", "Atsvaidzināt"
"Refresh Now*", "Atsvaidzināt tagad *"
"Refresh Statistics", "Atsvaidzināt statistika"
"Region/State", "Reģions / Valsts"
"Regular Price:", "Regulārā cena:"
"Reject", "Noraidīt"
"Reject token authorization Pop Up for admin", "Noraidīt atgādinājumu atļauju Pop Up admin"
"Reject token authorization for admin", "Noraidīt atgādinājumu atļauju admin"
"Rejection Of Authorization", "Noraidīšana Autorizācija"
"Release", "Atbrīvošana"
"Release Stability", "Izdošanas Stabilitāte"
"Release Version", "Izdošanas Versija"
"Reload captcha", "Pārlādēt captcha"
"Remote FTP", "Remote FTP"
"Remove", "Noņemt"
"Reports", "Ziņojumi"
"Request Path", "Pieprasījums Ceļš"
"Required", "Nepieciešamās"
"Reset", "Reset"
"Reset Filter", "Reset Filter"
"Reset Password", "Reset Password"
"Reset a Password", "Reset Password"
"Resize", "Resize"
"Resource Access", "Resursu pieejamība"
"Resources", "Resursi"
"Results", "Rezultāti"
"Retrieve Password", "Retrieve Password"
"Return Html Version", "Atgriešanās HTML versija"
"Revenue", "Ieņēmumi"
"Reviews", "Apskats"
"Reviews and Ratings", "Atsauksmes un vērtējumi"
"Rewrite Rules", "Pārrakstīt noteikumi"
"Role ID", "Loma ID"
"Role Info", "Loma Info"
"Role Information", "Loma informācija"
"Role Name", "Loma Vārds"
"Role Resources", "Lomu Resursi"
"Role Users", "Lomu Lietotāji"
"Roles", "Lomas"
"Roles Resources", "Lomas Resursi"
"Rotate CCW", "Pagriezt CCW"
"Rotate CW", "Pagriezt CW"
"Run", "Run"
"Run Profile", "Run Profile"
"Run Profile Inside This Window", "Run Profile Inside šī loga"
"Run Profile in Popup", "Run profils Popup"
"Running... Kill", "Running ... Kill"
"SKU", "SKU"
"SKU:", "SKU:"
"SSL Error: Invalid or self-signed certificate", "SSL Kļūda: Invalid vai pašparakstīts sertifikāts"
"Sales", "Sales"
"Sales Report", "Pārdošanas pārskats"
"Samples", "Paraugi"
"Save", "Saglabāt"
"Save & Generate", "Saglabāt un izveidot"
"Save Account", "Save kontu"
"Save Cache Settings", "Save Cache Settings"
"Save Config", "Save Config"
"Save Currency Rates", "Save Valūtu kursi"
"Save Profile", "Saglabāt profilu"
"Save Role", "Save loma"
"Save Template", "Saglabāt šablonu"
"Save User", "Save lietotājs"
"Save and Continue Edit", "Saglabāt un turpināt rediģēt"
"Search", "Meklēt"
"Search Index", "Meklēšanas indekss"
"Search Term", "Meklēt terminu"
"Search Terms", "Meklēt noteikumi"
"Select", "Izvēlēties"
"Select All", "Select All"
"Select Category", "Izvēlies kategoriju"
"Select Date", "Izvēlieties Datums"
"Select Range", "Izvēlēties diapazons"
"Select date", "Izvēlēties datumu"
"Selected allowed currency ""%s"" is not available in installed currencies.", "Selected atļauta valūta" "% s" "nav pieejama uzstādītas valūtās."
"Selected base currency is not available in installed currencies.", "Izvēlētais pamatvalūta nav pieejams uzstādītas valūtās."
"Selected default display currency is not available in allowed currencies.", "Izvēlētais noklusējuma displejs valūta nav pieejama atļauto valūtās."
"Selected default display currency is not available in installed currencies.", "Izvēlētais noklusējuma displejs valūta nav pieejama uzstādītas valūtās."
"Self-assigned roles cannot be deleted.", "Self-neparedzētās lomas nevar izdzēst."
"Sender", "Sūtītājs"
"Separate Email", "Atsevišķa Nosūtīt"
"Service Settings", "Pakalpojumu Settings"
"Set up & Customize", "Izveidot &amp; Pielāgot"
"Shipment #%s comment added", "Sūtījums #% s komentārs pievienots"
"Shipment #%s created", "Sūtījums #% s radīts"
"Shipment Comments", "Sūtījuma Komentāri"
"Shipment History", "Sūtījums vēsture"
"Shipments", "Sūtījumi"
"Shipping", "Piegādes"
"Shipping Address", "Piegādes adrese"
"Shipping Address: ", "Piegādes adrese:"
"Shipping Origin", "Piegādes Izcelsme"
"Shipping Price", "Piegādes cena"
"Shipping address selection is not applicable", "Piegādes adrese izvēle nav piemērojams"
"Shipping method must be specified.", "Piegādes metode jāprecizē."
"Shipping method selection is not applicable", "Piegādes metode izvēle nav piemērojams"
"Shopping Cart", "Grozs"
"Shopping Cart Price Rules", "Iepirkumu grozs Cena Noteikumi"
"Shopping Cart from %s", "Grozs no% s"
"Show By", "Show Ar"
"Show Report For:", "Show pārskatu:"
"Show Reviews", "Rādīt apskats"
"Sitemap Information", "Karte informācija"
"Size for %s", "Izmērs priekš% s"
"Skip Category Selection", "Pāriet Kategorija Selection"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.", "Daži šajā secībā preces ir atšķirīgas faktūrrēķinu un pārvadāšanas veidus jūs varat izveidot sūtījumu tikai pēc rēķins ir izveidots.".
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.", "Daži no pasūtītās preces nepastāv katalogā vairs un tiks noņemts, ja jūs mēģināt rediģēt pasūtījumu."
"Sorry, "Atvainojiet
"Special Price:", "Īpaša cena:"
"Specific Countries", "Īpaši valstīm"
"Specified", "Noteiktais"
"Specified profile does not exist.", "Noteiktas profils neeksistē."
"Spreadsheet Name:", "Izklājlapu Nosaukums:"
"Start Date", "Sākuma datums"
"Starting profile execution, "Sākot profila izpildi
"State/Province:", "Valsts / province:"
"Static Blocks", "Static bloki"
"Status", "Statuss"
"Status:", "Statuss"
"Stock Quantity:", "Preces daudzums"
"Stock notification was saved.", "Preces paziņojums tika glābta."
"Store", "Veikals"
"Store Email Addresses Section", "Veikals e-pasta adreses sadaļa"
"Store View", "Veikals View"
"Store:", "Veikals"
"Stores", "Veikali"
"Subject", "Tēma"
"Submit", "Iesniegt"
"Subpackage cannot be conflicting.", "Subpackage nevar būt pretrunīgi."
"Subtotal", "Starpsumma"
"Switch/Solo/Maestro Only", "Slēdzis / Solo / Maestro Tikai"
"Symbol", "Simbols"
"Synchronization is required.", "Sinhronizācija ir nepieciešama."
"Synchronization of media storages has been successfully completed.", "Sinhronizācija datu nesējiem ir veiksmīgi pabeigta."
"Synchronize", "Sinhronizēt"
"Synchronizing %s to %s", "Sinhronizācija% s uz% s"
"Synchronizing...", "Sinhronizēšana ..."
"System", "Sistēma"
"System Section", "Sistēmas sadaļa"
"System busy", "Sistēma aizņemta"
"Tags", "Birkas"
"Target Path", "Mērķa Ceļš"
"Tax", "Nodokļi"
"Tb", "TB"
"Template", "Veidne"
"Template Content", "Veidnes saturs"
"Template Information", "Veidnes"
"Template Name", "Šablona nosaukums"
"Template Styles", "Veidņu stili"
"Template Subject", "Veidne Tēma"
"Template Type", "Veidne Tips"
"Temporary (302)", "Pagaidu (302)"
"Terms and Conditions", "Noteikumi un nosacījumi"
"Text", "Teksts"
"The Catalog Rewrites were refreshed.", "Katalogs Pārstrādātajos tekstos bija atsvaidzināts."
"The CatalogInventory Stock Status has been rebuilt.", "CatalogInventory Noliktavas statuss tika pārbūvēta."
"The Comment Text field cannot be empty.", "Komentārs Teksta lauks nevar būt tukšs."
"The Flat Catalog Product was rebuilt", "Dzīvoklis Katalogs Preces tika pārbūvēta"
"The JavaScript/CSS cache has been cleaned.", "JavaScript / CSS kešatmiņa ir iztīrīti."
"The JavaScript/CSS cache has been cleared.", "JavaScript / CSS kešatmiņa ir notīrīta."
"The Layered Navigation indexing has been queued.", "Kārtojums Navigācijas indeksēšanu rindā."
"The Layered Navigation indexing queue has been canceled.", "Kārtojums Navigācijas indeksēšanu rinda ir atcelts."
"The Layered Navigation indices were refreshed.", "The kārtojums Navigācijas indeksus atsvaidzināts."
"The Layered Navigation process has been queued to be killed.", "Kārtojums Navigācijas process ir rindā, lai tiktu nogalināti."
"The Magento cache storage has been flushed.", "Magento cache uzglabāšanas ir jāizskalo."
"The URL Rewrite has been deleted.", "URL Rewrite ir dzēsts."
"The URL Rewrite has been saved.", "URL Rewrite ir saglabāts."
"The account has been saved.", "Konts ir saglabāts."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems", "Arhīvs var būt nesaspiesti ar <a href=""%s"">% s </ a> Windows sistēmām"
"The attribute set has been removed.", "Atribūtu kopums ir noņemta."
"The backup's creation process will take time.", "Dublējumkopija radīšanas process prasīs laiku."
"The billing agreement has been canceled.", "Norēķinu līgums ir atcelts."
"The billing agreement has been deleted.", "Norēķinu līgums ir dzēsts."
"The cache storage has been flushed.", "Cache uzglabāšanas ir jāizskalo."
"The carrier needs to be specified.", "Pārvadātājs ir jāprecizē."
"The catalog index has been rebuilt.", "Katalogs indekss ir pārbūvēta."
"The catalog rewrites have been refreshed.", "Katalogs pārraksta ir atsvaidzināts."
"The configuration has been saved.", "Konfigurācija ir saglabāts."
"The credit memo has been canceled.", "Atgādinājums par kredītu ir atcelts."
"The credit memo has been created.", "Atgādinājums par kredītu ir izveidots."
"The credit memo has been voided.", "Atgādinājums par kredītu ir anulētas."
"The custom variable has been deleted.", "Pasūtījuma mainīgais ir dzēsts."
"The custom variable has been saved.", "Pasūtījuma mainīgais ir saglabāts."
"The customer has been deleted.", "Klients ir dzēsts."
"The customer has been saved.", "Klients ir saglabāts."
"The design change has been deleted.", "Konstrukcijas izmaiņas ir dzēsts."
"The design change has been saved.", "Dizains izmaiņas ir saglabātas."
"The email address is empty.", "E-pasta adrese ir tukšs."
"The email template has been deleted.", "Pasta veidne ir dzēsts."
"The email template has been saved.", "Pasta veidne ir saglabāta."
"The flat catalog category has been rebuilt.", "Dzīvoklis katalogs kategorija ir pārbūvēta."
"The group node name must be specified with field node name.", "Grupa mezgla nosaukums jānorāda ar lauka mezgla vārdu."
"The image cache was cleaned.", "Attēlu kešatmiņu tika iztīrīts."
"The image cache was cleared.", "Attēlu kešatmiņu tika noskaidroti."
"The invoice and shipment have been created.", "Rēķinu un sūtījums ir izveidots."
"The invoice and the shipment have been created. The shipping label cannot be created at the moment.", "Rēķinu un sūtījums ir izveidoti kuģniecības etiķete nevar izveidot brīdī.".
"The invoice has been canceled.", "Rēķins ir atcelts."
"The invoice has been captured.", "Rēķins ir notverti."
"The invoice has been created.", "Rēķins ir izveidots."
"The invoice has been voided.", "Rēķins ir anulētas."
"The invoice no longer exists.", "Rēķins vairs nepastāv."
"The item %s (SKU %s) does not exist in the catalog anymore.", "Prece% s (SKU% s) nepastāv katalogā vairs."
"The order does not allow creating an invoice.", "Lai neļauj radīt rēķinu."
"The order no longer exists.", "Lai vairs nepastāv."
"The poll has been deleted.", "Aptauja tika dzēsts."
"The poll has been saved.", "Aptauja tika saglabāta."
"The profile has been deleted.", "Profils ir dzēsts."
"The profile has been saved.", "Profils ir saglabāts."
"The profile has been updated.", "Profils ir atjaunināts."
"The profile has no changes.", "Profils nav izmaiņas."
"The profile you are trying to save no longer exists", "Profils jūs mēģināt glābt vairs nepastāv"
"The rating has been deleted.", "Reitings ir dzēsts."
"The rating has been saved.", "Reitings ir saglabāts."
"The role has been deleted.", "Loma ir dzēsts."
"The role has been saved.", "Loma ir saglabāta."
"The role has been successfully saved.", "Loma ir saglabāta veiksmīgi."
"The search index has been rebuilt.", "Meklēšanas indekss ir pārbūvēta."
"The shipment has been created.", "Sūtījums ir izveidots."
"The shipment has been sent.", "Sūtījums ir nosūtīts."
"The shipping label has been created.", "Kuģniecības etiķete ir izveidots."
"The tag has been deleted.", "Frāze ir dzēsts."
"The tag has been saved.", "Frāze ir saglabāta."
"The transaction details have been updated.", "Darījuma detaļas ir atjauninātas."
"The user has been deleted.", "Lietotājs ir dzēsts."
"The user has been saved.", "Lietotājs ir saglabāts."
"Themes JavaScript and CSS files combined to one file.", "Tēmas JavaScript un CSS failus apvienot vienā failā."
"There is an error in one of the option rows.", "Ir viens no izvēles rindu kļūda."
"This Account is", "Šis konts ir"
"This Email template no longer exists.", "Šī e-pasta veidne vairs nepastāv."
"This Role no longer exists", "Šī loma vairs nepastāv"
"This Role no longer exists.", "Šī loma vairs nepastāv."
"This account is", "Šis konts ir"
"This account is inactive.", "Šis konts ir neaktīvs."
"This action cannot be undone.", "Šo darbību nevar atcelt."
"This attribute set does not have attributes which we can use for configurable product", "Šis raksturlielums kas nav atribūti, ko mēs varam izmantot, lai konfigurējamas produkts"
"This attribute shares the same value in all the stores", "Šis raksturlielums ir tāds pats vērtību visiem veikaliem"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.", "Šis ir demo veikals Visus pasūtījumus caur šo veikalu netiks ievērota vai ir izpildījis.".
"This is a required field.", "Šis ir obligāts lauks."
"This product is currently disabled.", "Šis produkts pašlaik ir atspējota."
"This report depends on timezone configuration. Once timezone is changed, "Šis ziņojums ir atkarīgs no laika joslu konfigurācijas. Kad laika joslu, ir mainīts
"This section is not allowed.", "Šī nodaļa nav atļauta."
"This user no longer exists.", "Šis lietotājs vairs nepastāv."
"Time", "Laiks"
"Time selection:", "Laiks izvēle:"
"Time:", "Laiks:"
"Timeout limit for response from synchronize process was reached.", "Noildze limits atbildi sinhronizēt process tika sasniegts."
"To", "Lai"
"To cancel pending authorizations and release amounts that have already been processed during this payment, "Lai atceltu neizskatītos atļaujas un atbrīvot summas, kas jau ir apstrādāti laikā šī maksājuma
"To use PayPal Payflow Link, "Lai izmantotu PayPal Payflow Link
"To use PayPal Payments Advanced, "Lai izmantotu PayPal maksājumi Advanced
"Toggle Editor", "Pārslēgt redaktors"
"Tools", "Instrumenti"
"Top 5 Search Terms", "Top 5 Meklēt noteikumi"
"Total", "Kopā"
"Total Invoiced", "Kopā Rēķinā"
"Total Order Amount", "Kopējā pasūtījuma summa"
"Total Refunded", "Kopā Atmaksāts"
"Total of %d record(s) have been deleted.", "Kopā% d ierakstu (-s) ir svītrots."
"Total of %d record(s) have been updated.", "Kopā% d ierakstu (-s) ir atjaunināts."
"Total of %d record(s) were canceled.", "Kopā% d ierakstu (-s) tika atcelts."
"Total of %d record(s) were deleted", "Kopā% d ierakstu (-s) tika dzēsti"
"Total of %d record(s) were deleted.", "Kopā% d ierakstu (-s) tika dzēsti."
"Total of %d record(s) were updated", "Kopā% d ierakstu (-s) tika atjaunināts"
"Total of %d record(s) were updated.", "Kopā% d ierakstu (-s) tika atjaunināts."
"Track Order", "Track Order"
"Track this shipment", "Track šo pārvadājumu"
"Tracking number %s for %s assigned", "Izsekošana numurs% s% piešķirts s"
"Tracking number cannot be empty.", "Tracking numurs nevar būt tukšs."
"Transaction Data", "Darījumu dati"
"Transaction Details", "Darījumu Detaļas"
"Transaction ID", "Darījuma ID"
"Transaction Type", "Darījuma veids"
"Transactional Emails", "Darījumu e-pastu"
"Transactions", "Darījumi"
"Try Magento Go for Free", "Try Magento iet par bezmaksas"
"Type", "Tips"
"Type:", "Tips"
